source_concept_id,source_concept_name,source_concept_comment,source_concept_data_type,source_concept_statistitcal_type,source_concept_values,concepts,mapping_transformation,transformation_type,mapping_comment,mapping_confidence,mapping_documentation,concept_concept_id,concept_concept_code,concept_concept_name,concept_domain_id,concept_vocabulary_id,concept_concept_class_id,concept_standard_concept,unit_concept_id,unit_concept_code,unit_concept_name,unit_domain_id,unit_vocabulary_id,unit_concept_class_id,type_concept_id,type_concept_code,type_concept_name,type_domain_id,type_vocabulary_id,type_concept_class_id
drug.1877,Promethazin,,float,interval,null,"[{""concept_id"": 1153013, ""concept_name"": ""promethazine"", ""domain_id"": ""Drug"", ""vocabulary_id"": ""RxNorm"", ""concept_class_id"": ""Ingredient"", ""standard_concept"": ""S"", ""concept_code"": ""8745"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 32838, ""concept_name"": ""EHR prescription"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976911"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}, {""concept_id"": 8504, ""concept_name"": ""gram"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""g"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}]",return value,ast,imported,3,,1153013,8745,promethazine,Drug,RxNorm,Ingredient,S,8504,g,gram,Unit,UCUM,Unit,32838,OMOP4976911,EHR prescription,Type Concept,Type Concept,Type Concept
drug.1878,Propafenon,,float,interval,null,"[{""concept_id"": 1353256, ""concept_name"": ""propafenone"", ""domain_id"": ""Drug"", ""vocabulary_id"": ""RxNorm"", ""concept_class_id"": ""Ingredient"", ""standard_concept"": ""S"", ""concept_code"": ""8754"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 32838, ""concept_name"": ""EHR prescription"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976911"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}, {""concept_id"": 8504, ""concept_name"": ""gram"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""g"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}]",return value,ast,imported,3,,1353256,8754,propafenone,Drug,RxNorm,Ingredient,S,8504,g,gram,Unit,UCUM,Unit,32838,OMOP4976911,EHR prescription,Type Concept,Type Concept,Type Concept
drug.1415,Propranolol,,float,interval,null,"[{""concept_id"": 1353766, ""concept_name"": ""propranolol"", ""domain_id"": ""Drug"", ""vocabulary_id"": ""RxNorm"", ""concept_class_id"": ""Ingredient"", ""standard_concept"": ""S"", ""concept_code"": ""8787"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 32838, ""concept_name"": ""EHR prescription"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976911"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}, {""concept_id"": 8504, ""concept_name"": ""gram"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""g"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}]",return value,ast,imported,3,,1353766,8787,propranolol,Drug,RxNorm,Ingredient,S,8504,g,gram,Unit,UCUM,Unit,32838,OMOP4976911,EHR prescription,Type Concept,Type Concept,Type Concept
drug.1697,Prothipendyl,,float,interval,null,"[{""concept_id"": 19115044, ""concept_name"": ""prothipendyl"", ""domain_id"": ""Drug"", ""vocabulary_id"": ""RxNorm"", ""concept_class_id"": ""Ingredient"", ""standard_concept"": ""S"", ""concept_code"": ""55244"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 32838, ""concept_name"": ""EHR prescription"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976911"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}, {""concept_id"": 8504, ""concept_name"": ""gram"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""g"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}]",return value,ast,imported,3,,19115044,55244,prothipendyl,Drug,RxNorm,Ingredient,S,8504,g,gram,Unit,UCUM,Unit,32838,OMOP4976911,EHR prescription,Type Concept,Type Concept,Type Concept
drug.1440,Quetiapin,,float,interval,null,"[{""concept_id"": 766814, ""concept_name"": ""quetiapine"", ""domain_id"": ""Drug"", ""vocabulary_id"": ""RxNorm"", ""concept_class_id"": ""Ingredient"", ""standard_concept"": ""S"", ""concept_code"": ""51272"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 32838, ""concept_name"": ""EHR prescription"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976911"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}, {""concept_id"": 8504, ""concept_name"": ""gram"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""g"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}]",return value,ast,imported,3,,766814,51272,quetiapine,Drug,RxNorm,Ingredient,S,8504,g,gram,Unit,UCUM,Unit,32838,OMOP4976911,EHR prescription,Type Concept,Type Concept,Type Concept
drug.1663,Ramipril,,float,interval,null,"[{""concept_id"": 1334456, ""concept_name"": ""ramipril"", ""domain_id"": ""Drug"", ""vocabulary_id"": ""RxNorm"", ""concept_class_id"": ""Ingredient"", ""standard_concept"": ""S"", ""concept_code"": ""35296"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 32838, ""concept_name"": ""EHR prescription"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976911"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}, {""concept_id"": 8504, ""concept_name"": ""gram"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""g"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}]",return value,ast,imported,3,,1334456,35296,ramipril,Drug,RxNorm,Ingredient,S,8504,g,gram,Unit,UCUM,Unit,32838,OMOP4976911,EHR prescription,Type Concept,Type Concept,Type Concept
drug.1599,Ranitidin,,float,interval,null,"[{""concept_id"": 961047, ""concept_name"": ""ranitidine"", ""domain_id"": ""Drug"", ""vocabulary_id"": ""RxNorm"", ""concept_class_id"": ""Ingredient"", ""standard_concept"": ""S"", ""concept_code"": ""9143"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 32838, ""concept_name"": ""EHR prescription"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976911"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}, {""concept_id"": 8504, ""concept_name"": ""gram"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""g"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}]",return value,ast,imported,3,,961047,9143,ranitidine,Drug,RxNorm,Ingredient,S,8504,g,gram,Unit,UCUM,Unit,32838,OMOP4976911,EHR prescription,Type Concept,Type Concept,Type Concept
drug.1793,Rasagilin,,float,interval,null,"[{""concept_id"": 715710, ""concept_name"": ""rasagiline"", ""domain_id"": ""Drug"", ""vocabulary_id"": ""RxNorm"", ""concept_class_id"": ""Ingredient"", ""standard_concept"": ""S"", ""concept_code"": ""134748"", ""valid_start_date"": 20060226, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 32838, ""concept_name"": ""EHR prescription"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976911"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}, {""concept_id"": 8504, ""concept_name"": ""gram"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""g"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}]",return value,ast,imported,3,,715710,134748,rasagiline,Drug,RxNorm,Ingredient,S,8504,g,gram,Unit,UCUM,Unit,32838,OMOP4976911,EHR prescription,Type Concept,Type Concept,Type Concept
drug.1546,Remifentanil,,float,interval,null,"[{""concept_id"": 19016749, ""concept_name"": ""remifentanil"", ""domain_id"": ""Drug"", ""vocabulary_id"": ""RxNorm"", ""concept_class_id"": ""Ingredient"", ""standard_concept"": ""S"", ""concept_code"": ""73032"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 32838, ""concept_name"": ""EHR prescription"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976911"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}, {""concept_id"": 8504, ""concept_name"": ""gram"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""g"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}]",return value,ast,imported,3,,19016749,73032,remifentanil,Drug,RxNorm,Ingredient,S,8504,g,gram,Unit,UCUM,Unit,32838,OMOP4976911,EHR prescription,Type Concept,Type Concept,Type Concept
drug.1809,Rifaximin,,float,interval,null,"[{""concept_id"": 1735947, ""concept_name"": ""rifaximin"", ""domain_id"": ""Drug"", ""vocabulary_id"": ""RxNorm"", ""concept_class_id"": ""Ingredient"", ""standard_concept"": ""S"", ""concept_code"": ""35619"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 32838, ""concept_name"": ""EHR prescription"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976911"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}, {""concept_id"": 8504, ""concept_name"": ""gram"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""g"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}]",return value,ast,imported,3,,1735947,35619,rifaximin,Drug,RxNorm,Ingredient,S,8504,g,gram,Unit,UCUM,Unit,32838,OMOP4976911,EHR prescription,Type Concept,Type Concept,Type Concept
drug.1705,Rilmenidin,,float,interval,null,"[{""concept_id"": 19115050, ""concept_name"": ""rilmenidine"", ""domain_id"": ""Drug"", ""vocabulary_id"": ""RxNorm"", ""concept_class_id"": ""Ingredient"", ""standard_concept"": ""S"", ""concept_code"": ""55679"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 32838, ""concept_name"": ""EHR prescription"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976911"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}, {""concept_id"": 8504, ""concept_name"": ""gram"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""g"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}]",return value,ast,imported,3,,19115050,55679,rilmenidine,Drug,RxNorm,Ingredient,S,8504,g,gram,Unit,UCUM,Unit,32838,OMOP4976911,EHR prescription,Type Concept,Type Concept,Type Concept
drug.1432,Risperidon,,float,interval,null,"[{""concept_id"": 735979, ""concept_name"": ""risperidone"", ""domain_id"": ""Drug"", ""vocabulary_id"": ""RxNorm"", ""concept_class_id"": ""Ingredient"", ""standard_concept"": ""S"", ""concept_code"": ""35636"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 32838, ""concept_name"": ""EHR prescription"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976911"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}, {""concept_id"": 8504, ""concept_name"": ""gram"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""g"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}]",return value,ast,imported,3,,735979,35636,risperidone,Drug,RxNorm,Ingredient,S,8504,g,gram,Unit,UCUM,Unit,32838,OMOP4976911,EHR prescription,Type Concept,Type Concept,Type Concept
drug.1700,Rivastigmin,,float,interval,null,"[{""concept_id"": 733523, ""concept_name"": ""rivastigmine"", ""domain_id"": ""Drug"", ""vocabulary_id"": ""RxNorm"", ""concept_class_id"": ""Ingredient"", ""standard_concept"": ""S"", ""concept_code"": ""183379"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 32838, ""concept_name"": ""EHR prescription"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976911"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}, {""concept_id"": 8504, ""concept_name"": ""gram"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""g"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}]",return value,ast,imported,3,,733523,183379,rivastigmine,Drug,RxNorm,Ingredient,S,8504,g,gram,Unit,UCUM,Unit,32838,OMOP4976911,EHR prescription,Type Concept,Type Concept,Type Concept
drug.1479,ROCuronium,,float,interval,null,"[{""concept_id"": 19003953, ""concept_name"": ""rocuronium"", ""domain_id"": ""Drug"", ""vocabulary_id"": ""RxNorm"", ""concept_class_id"": ""Ingredient"", ""standard_concept"": ""S"", ""concept_code"": ""68139"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 32838, ""concept_name"": ""EHR prescription"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976911"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}, {""concept_id"": 8504, ""concept_name"": ""gram"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""g"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}]",return value,ast,imported,3,,19003953,68139,rocuronium,Drug,RxNorm,Ingredient,S,8504,g,gram,Unit,UCUM,Unit,32838,OMOP4976911,EHR prescription,Type Concept,Type Concept,Type Concept
drug.1916,Roflumilast,,float,interval,null,"[{""concept_id"": 40236897, ""concept_name"": ""roflumilast"", ""domain_id"": ""Drug"", ""vocabulary_id"": ""RxNorm"", ""concept_class_id"": ""Ingredient"", ""standard_concept"": ""S"", ""concept_code"": ""1091836"", ""valid_start_date"": 20110403, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 32838, ""concept_name"": ""EHR prescription"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976911"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}, {""concept_id"": 8504, ""concept_name"": ""gram"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""g"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}]",return value,ast,imported,3,,40236897,1091836,roflumilast,Drug,RxNorm,Ingredient,S,8504,g,gram,Unit,UCUM,Unit,32838,OMOP4976911,EHR prescription,Type Concept,Type Concept,Type Concept
